kota_administrasi,kecamatan,kelurahan,lama_genangan,jumlah_tempat_pengungsian,jumlah_luka_ringan,jumlah_luka_berat,jumlah_meninggal,ketinggian_air_minimal,ketinggian_air_maksimal,avg_ketinggian_air,total_kejadian,total_rw,cluster
4.0,15.0,354.0,0.0,0.0,0.0,0.0,0.0,30.0,70.0,50.0,1.0,1.0,2.0
4.0,22.0,10.0,0.0,0.0,479.0,0.0,0.0,10.0,100.0,55.0,8.0,13.0,1.0
4.0,22.0,49.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0,15.0,1.0,1.0,1.0
4.0,22.0,52.0,0.0,0.0,213.0,0.0,0.0,10.0,80.0,45.0,5.0,3.0,1.0
4.0,22.0,145.0,0.0,0.0,858.0,0.0,0.0,10.0,150.0,80.0,6.0,6.0,1.0
4.0,22.0,470.0,0.0,0.0,0.0,0.0,0.0,10.0,70.0,40.0,3.0,5.0,1.0
4.0,22.0,50.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,1.0,1.0,4.0
4.0,77.0,4.0,0.0,0.0,230.0,0.0,0.0,20.0,100.0,60.0,3.0,3.0,0.0
4.0,77.0,8.0,0.0,0.0,0.0,0.0,0.0,10.0,60.0,35.0,2.0,5.0,1.0
4.0,77.0,27.0,1.0,0.0,58.0,0.0,0.0,10.0,150.0,80.0,8.0,11.0,4.0
4.0,77.0,41.0,0.0,0.0,220.0,0.0,0.0,10.0,100.0,55.0,5.0,5.0,1.0
4.0,77.0,83.0,0.0,0.0,0.0,0.0,0.0,5.0,30.0,17.5,2.0,4.0,2.0
4.0,77.0,534.0,0.0,0.0,0.0,0.0,0.0,10.0,30.0,20.0,1.0,6.0,2.0
4.0,89.0,51.0,0.0,0.0,2424.0,0.0,0.0,15.0,100.0,57.5,6.0,10.0,4.0
4.0,89.0,115.0,0.0,0.0,133.0,0.0,0.0,20.0,50.0,35.0,2.0,4.0,0.0
4.0,89.0,164.0,0.0,0.0,1256.0,0.0,0.0,50.0,120.0,85.0,4.0,10.0,2.0
4.0,89.0,352.0,0.0,0.0,553.0,0.0,0.0,30.0,150.0,90.0,2.0,4.0,2.0
4.0,89.0,402.0,0.0,0.0,0.0,0.0,0.0,20.0,100.0,60.0,1.0,2.0,0.0
4.0,93.0,162.0,0.0,0.0,400.0,0.0,0.0,20.0,60.0,40.0,2.0,2.0,0.0
4.0,93.0,403.0,0.0,0.0,0.0,0.0,0.0,10.0,60.0,35.0,2.0,7.0,1.0
4.0,93.0,554.0,0.0,0.0,0.0,0.0,0.0,10.0,60.0,35.0,2.0,2.0,4.0
4.0,93.0,555.0,0.0,0.0,0.0,0.0,0.0,10.0,60.0,35.0,2.0,2.0,4.0
4.0,93.0,379.0,0.0,0.0,0.0,0.0,0.0,10.0,60.0,35.0,2.0,2.0,2.0
4.0,104.0,392.0,0.0,0.0,0.0,0.0,0.0,10.0,25.0,17.5,1.0,1.0,2.0
4.0,108.0,47.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,40.0,1.0,1.0,0.0
4.0,108.0,119.0,0.0,0.0,0.0,0.0,0.0,10.0,60.0,35.0,2.0,2.0,4.0
4.0,108.0,153.0,0.0,0.0,975.0,0.0,0.0,10.0,100.0,55.0,3.0,9.0,4.0
4.0,108.0,404.0,0.0,0.0,0.0,0.0,0.0,50.0,100.0,75.0,2.0,4.0,3.0
4.0,108.0,422.0,0.0,0.0,0.0,0.0,0.0,10.0,100.0,55.0,3.0,8.0,3.0
4.0,108.0,474.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,30.0,2.0,2.0,4.0
4.0,108.0,123.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,40.0,2.0,1.0,0.0
6.0,105.0,148.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,2.0,1.0,4.0
1.0,73.0,284.0,0.0,0.0,0.0,0.0,0.0,20.0,40.0,30.0,3.0,3.0,4.0
1.0,73.0,285.0,0.0,0.0,0.0,0.0,0.0,15.0,25.0,20.0,1.0,1.0,0.0
1.0,32.0,167.0,0.0,0.0,0.0,0.0,0.0,10.0,30.0,20.0,2.0,2.0,3.0
1.0,2.0,469.0,0.0,0.0,0.0,0.0,0.0,10.0,50.0,30.0,1.0,5.0,0.0
1.0,2.0,32.0,0.0,0.0,0.0,0.0,0.0,5.0,30.0,17.5,1.0,5.0,2.0
1.0,29.0,141.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,15.0,1.0,1.0,1.0
1.0,29.0,493.0,0.0,0.0,0.0,0.0,0.0,5.0,30.0,17.5,1.0,4.0,2.0
1.0,101.0,290.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,1.0,1.0,0.0
1.0,101.0,380.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,1.0,1.0,1.0
3.0,103.0,391.0,0.0,0.0,0.0,0.0,0.0,10.0,160.0,85.0,6.0,5.0,4.0
3.0,103.0,39.0,0.0,0.0,0.0,0.0,0.0,55.0,100.0,77.5,1.0,2.0,1.0
3.0,102.0,395.0,0.0,0.0,0.0,0.0,0.0,90.0,90.0,90.0,2.0,1.0,1.0
3.0,102.0,473.0,0.0,0.0,0.0,0.0,0.0,10.0,40.0,25.0,2.0,1.0,2.0
3.0,102.0,85.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,60.0,1.0,1.0,1.0
3.0,131.0,157.0,0.0,0.0,0.0,0.0,0.0,5.0,60.0,32.5,3.0,3.0,3.0
3.0,131.0,12.0,0.0,0.0,0.0,0.0,0.0,80.0,80.0,80.0,1.0,1.0,4.0
3.0,31.0,53.0,0.0,0.0,0.0,0.0,0.0,20.0,100.0,60.0,4.0,1.0,0.0
3.0,31.0,410.0,0.0,0.0,0.0,0.0,0.0,10.0,115.0,62.5,5.0,3.0,1.0
3.0,106.0,11.0,0.0,0.0,0.0,0.0,0.0,10.0,60.0,35.0,3.0,4.0,3.0
3.0,3.0,345.0,0.0,0.0,0.0,0.0,0.0,70.0,70.0,70.0,1.0,1.0,1.0
3.0,3.0,45.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,15.0,1.0,1.0,0.0
3.0,3.0,409.0,0.0,0.0,0.0,0.0,0.0,10.0,50.0,30.0,1.0,4.0,4.0
3.0,92.0,7.0,0.0,0.0,0.0,0.0,0.0,20.0,40.0,30.0,1.0,3.0,4.0
3.0,92.0,295.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,40.0,1.0,1.0,1.0
3.0,21.0,44.0,0.0,0.0,0.0,0.0,0.0,70.0,70.0,70.0,1.0,1.0,1.0
3.0,124.0,362.0,0.0,0.0,0.0,0.0,0.0,10.0,60.0,35.0,1.0,5.0,1.0
4.0,22.0,52.0,0.0,0.0,65.0,0.0,0.0,5.0,50.0,27.5,3.0,1.0,2.0
4.0,22.0,145.0,0.0,0.0,186.0,0.0,0.0,25.0,110.0,67.5,10.0,4.0,3.0
4.0,22.0,10.0,0.0,0.0,26.0,0.0,0.0,20.0,140.0,80.0,8.0,5.0,2.0
4.0,77.0,27.0,0.0,0.0,0.0,0.0,0.0,10.0,115.0,62.5,9.0,6.0,4.0
4.0,77.0,41.0,0.0,0.0,0.0,0.0,0.0,5.0,100.0,52.5,4.0,2.0,1.0
4.0,77.0,534.0,0.0,0.0,0.0,0.0,0.0,70.0,70.0,70.0,1.0,1.0,1.0
4.0,6.0,347.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,1.0,1.0,4.0
4.0,6.0,411.0,0.0,0.0,10.0,0.0,0.0,20.0,80.0,50.0,1.0,1.0,2.0
4.0,6.0,40.0,0.0,0.0,0.0,0.0,0.0,10.0,40.0,25.0,1.0,4.0,4.0
4.0,0.0,26.0,0.0,0.0,39.0,0.0,0.0,10.0,60.0,35.0,2.0,6.0,1.0
4.0,7.0,34.0,0.0,0.0,16.0,0.0,0.0,20.0,100.0,60.0,1.0,1.0,0.0
4.0,7.0,54.0,0.0,0.0,0.0,0.0,0.0,30.0,40.0,35.0,1.0,1.0,0.0
4.0,104.0,392.0,0.0,0.0,0.0,0.0,0.0,20.0,100.0,60.0,1.0,1.0,0.0
4.0,104.0,142.0,0.0,0.0,0.0,0.0,0.0,70.0,70.0,70.0,1.0,1.0,2.0
4.0,89.0,51.0,0.0,0.0,96.0,0.0,0.0,10.0,100.0,55.0,2.0,2.0,4.0
4.0,89.0,402.0,0.0,0.0,0.0,0.0,0.0,10.0,15.0,12.5,1.0,1.0,4.0
4.0,89.0,352.0,0.0,0.0,15.0,0.0,0.0,10.0,20.0,15.0,1.0,2.0,0.0
4.0,15.0,406.0,0.0,0.0,0.0,0.0,0.0,20.0,30.0,25.0,1.0,1.0,3.0
1.0,32.0,502.0,0.0,0.0,0.0,0.0,0.0,10.0,90.0,50.0,2.0,6.0,0.0
1.0,32.0,167.0,0.0,0.0,0.0,0.0,0.0,20.0,30.0,25.0,1.0,2.0,3.0
1.0,2.0,32.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,15.0,1.0,1.0,1.0
1.0,2.0,469.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,2.0,3.0,4.0
1.0,73.0,285.0,0.0,0.0,65.0,0.0,0.0,10.0,60.0,35.0,2.0,4.0,1.0
1.0,73.0,499.0,0.0,0.0,0.0,0.0,0.0,15.0,20.0,17.5,1.0,2.0,0.0
1.0,73.0,284.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,2.0,2.0,0.0
3.0,21.0,44.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,1.0,2.0,4.0
3.0,21.0,118.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,40.0,1.0,1.0,0.0
3.0,103.0,39.0,0.0,0.0,0.0,0.0,0.0,10.0,80.0,45.0,5.0,2.0,0.0
3.0,103.0,465.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,30.0,1.0,1.0,4.0
3.0,103.0,391.0,0.0,0.0,0.0,0.0,0.0,10.0,30.0,20.0,3.0,2.0,4.0
3.0,103.0,120.0,0.0,0.0,0.0,0.0,0.0,15.0,70.0,42.5,2.0,4.0,0.0
3.0,103.0,390.0,0.0,0.0,0.0,0.0,0.0,10.0,30.0,20.0,1.0,3.0,3.0
3.0,31.0,410.0,0.0,0.0,0.0,0.0,0.0,30.0,40.0,35.0,3.0,2.0,1.0
3.0,31.0,155.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,30.0,1.0,2.0,0.0
3.0,131.0,157.0,0.0,0.0,0.0,0.0,0.0,15.0,30.0,22.5,3.0,4.0,3.0
3.0,131.0,531.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,40.0,1.0,1.0,1.0
3.0,92.0,295.0,0.0,0.0,0.0,0.0,0.0,10.0,30.0,20.0,1.0,2.0,1.0
3.0,92.0,7.0,0.0,0.0,0.0,0.0,0.0,10.0,90.0,50.0,2.0,4.0,4.0
3.0,92.0,394.0,0.0,0.0,0.0,0.0,0.0,20.0,50.0,35.0,1.0,2.0,0.0
3.0,3.0,345.0,0.0,0.0,10.0,0.0,0.0,50.0,70.0,60.0,1.0,2.0,4.0
3.0,3.0,45.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,1.0,1.0,4.0
3.0,3.0,94.0,0.0,0.0,0.0,0.0,0.0,30.0,80.0,55.0,1.0,1.0,4.0
3.0,102.0,85.0,0.0,0.0,0.0,0.0,0.0,20.0,50.0,35.0,2.0,1.0,0.0
3.0,102.0,473.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,15.0,1.0,1.0,4.0
3.0,102.0,140.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0,15.0,2.0,2.0,4.0
3.0,106.0,11.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0,15.0,1.0,4.0,1.0
3.0,30.0,95.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,30.0,1.0,1.0,4.0
3.0,30.0,399.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,1.0,1.0,0.0
4.0,22.0,145.0,0.0,0.0,0.0,0.0,0.0,10.0,70.0,40.0,3.0,4.0,4.0
4.0,22.0,52.0,0.0,0.0,0.0,0.0,0.0,10.0,35.0,22.5,1.0,1.0,0.0
4.0,22.0,10.0,0.0,0.0,0.0,0.0,0.0,20.0,130.0,75.0,2.0,2.0,4.0
4.0,22.0,50.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,15.0,1.0,1.0,0.0
4.0,104.0,392.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,30.0,1.0,1.0,0.0
4.0,104.0,142.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,15.0,1.0,1.0,4.0
4.0,0.0,472.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0,15.0,1.0,1.0,3.0
4.0,89.0,51.0,0.0,0.0,0.0,0.0,0.0,10.0,50.0,30.0,3.0,2.0,1.0
4.0,89.0,352.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,1.0,6.0,1.0
4.0,89.0,402.0,0.0,0.0,0.0,0.0,0.0,20.0,40.0,30.0,1.0,1.0,1.0
4.0,15.0,84.0,0.0,0.0,0.0,0.0,0.0,10.0,30.0,20.0,1.0,1.0,1.0
4.0,6.0,347.0,0.0,0.0,0.0,0.0,0.0,15.0,20.0,17.5,2.0,1.0,4.0
4.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,1.0,1.0,4.0
4.0,77.0,27.0,0.0,0.0,0.0,0.0,0.0,20.0,110.0,65.0,2.0,5.0,0.0
4.0,77.0,41.0,0.0,0.0,0.0,0.0,0.0,10.0,100.0,55.0,2.0,2.0,0.0
4.0,77.0,8.0,0.0,0.0,0.0,0.0,0.0,15.0,45.0,30.0,2.0,4.0,1.0
4.0,77.0,5.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,1.0,1.0,2.0
4.0,7.0,54.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,1.0,2.0,2.0
4.0,7.0,466.0,0.0,0.0,0.0,0.0,0.0,20.0,50.0,35.0,1.0,2.0,0.0
1.0,73.0,365.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,1.0,1.0,4.0
3.0,21.0,35.0,0.0,0.0,0.0,0.0,0.0,30.0,40.0,35.0,1.0,2.0,2.0
3.0,31.0,410.0,0.0,0.0,0.0,0.0,0.0,20.0,100.0,60.0,2.0,2.0,4.0
3.0,102.0,395.0,0.0,0.0,0.0,0.0,0.0,10.0,100.0,55.0,2.0,1.0,0.0
3.0,102.0,473.0,0.0,0.0,0.0,0.0,0.0,20.0,60.0,40.0,3.0,1.0,1.0
3.0,103.0,120.0,0.0,0.0,0.0,0.0,0.0,20.0,50.0,35.0,2.0,1.0,1.0
3.0,103.0,391.0,0.0,0.0,0.0,0.0,0.0,50.0,150.0,100.0,4.0,6.0,1.0
3.0,131.0,157.0,0.0,0.0,0.0,0.0,0.0,15.0,65.0,40.0,3.0,1.0,0.0
3.0,131.0,358.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,1.0,1.0,1.0
4.0,6.0,40.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,1.0,2.0,1.0
4.0,7.0,34.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,1.0,2.0,1.0
4.0,7.0,54.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,1.0,2.0,4.0
4.0,7.0,466.0,0.0,0.0,0.0,0.0,0.0,30.0,50.0,40.0,2.0,2.0,1.0
4.0,22.0,10.0,0.0,0.0,24.0,0.0,0.0,30.0,180.0,105.0,2.0,2.0,1.0
4.0,22.0,145.0,0.0,0.0,61.0,0.0,0.0,10.0,180.0,95.0,3.0,5.0,0.0
4.0,77.0,5.0,0.0,0.0,128.0,0.0,0.0,40.0,100.0,70.0,2.0,1.0,4.0
4.0,77.0,8.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,1.0,1.0,2.0
4.0,77.0,27.0,0.0,0.0,0.0,0.0,0.0,20.0,200.0,110.0,2.0,6.0,0.0
4.0,77.0,41.0,0.0,0.0,0.0,0.0,0.0,20.0,200.0,110.0,2.0,3.0,0.0
4.0,77.0,534.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,1.0,1.0,4.0
4.0,93.0,162.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,1.0,1.0,0.0
4.0,104.0,392.0,0.0,0.0,0.0,0.0,0.0,10.0,100.0,55.0,1.0,2.0,1.0
6.0,105.0,397.0,0.0,0.0,0.0,0.0,0.0,10.0,60.0,35.0,2.0,1.0,4.0
6.0,105.0,389.0,0.0,0.0,0.0,0.0,0.0,5.0,60.0,32.5,3.0,3.0,0.0
6.0,105.0,148.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,7.5,2.0,1.0,4.0
6.0,5.0,360.0,0.0,0.0,0.0,0.0,0.0,10.0,40.0,25.0,3.0,3.0,4.0
6.0,100.0,1.0,0.0,0.0,200.0,0.0,0.0,30.0,50.0,40.0,2.0,1.0,0.0
1.0,2.0,147.0,0.0,0.0,0.0,0.0,0.0,5.0,30.0,17.5,3.0,6.0,0.0
1.0,29.0,532.0,0.0,0.0,0.0,0.0,0.0,10.0,50.0,30.0,2.0,2.0,0.0
1.0,18.0,125.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,7.5,1.0,1.0,0.0
1.0,32.0,168.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,40.0,1.0,1.0,0.0
7.0,74.0,416.0,0.0,0.0,0.0,0.0,0.0,10.0,50.0,30.0,3.0,4.0,0.0
7.0,74.0,418.0,0.0,0.0,0.0,0.0,0.0,10.0,45.0,27.5,2.0,3.0,0.0
7.0,74.0,417.0,0.0,0.0,0.0,0.0,0.0,30.0,50.0,40.0,1.0,2.0,0.0
7.0,75.0,415.0,0.0,0.0,0.0,0.0,0.0,10.0,40.0,25.0,4.0,5.0,0.0
7.0,75.0,414.0,0.0,0.0,0.0,0.0,0.0,10.0,45.0,27.5,2.0,4.0,4.0
7.0,75.0,413.0,0.0,0.0,0.0,0.0,0.0,5.0,20.0,12.5,4.0,3.0,3.0
1.0,73.0,499.0,0.0,0.0,0.0,0.0,0.0,30.0,50.0,40.0,1.0,3.0,4.0
5.0,5.0,360.0,0.0,0.0,0.0,0.0,0.0,10.0,30.0,20.0,1.0,1.0,1.0
1.0,29.0,532.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,15.0,1.0,1.0,4.0
1.0,2.0,147.0,0.0,0.0,0.0,0.0,0.0,15.0,20.0,17.5,1.0,7.0,1.0
1.0,101.0,290.0,0.0,0.0,0.0,0.0,0.0,10.0,30.0,20.0,1.0,2.0,1.0
3.0,131.0,157.0,0.0,0.0,0.0,0.0,0.0,20.0,30.0,25.0,1.0,1.0,0.0
3.0,131.0,12.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,30.0,1.0,1.0,0.0
3.0,106.0,11.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,1.0,1.0,0.0
3.0,92.0,7.0,0.0,0.0,0.0,0.0,0.0,20.0,80.0,50.0,1.0,2.0,4.0
3.0,103.0,39.0,0.0,0.0,0.0,0.0,0.0,20.0,60.0,40.0,1.0,1.0,4.0
2.0,122.0,386.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,1.0,1.0,0.0
2.0,129.0,398.0,0.0,0.0,0.0,0.0,0.0,10.0,15.0,12.5,1.0,1.0,4.0
6.0,105.0,405.0,0.0,0.0,0.0,0.0,0.0,20.0,50.0,35.0,1.0,2.0,4.0
1.0,29.0,141.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,1.0,1.0,2.0
1.0,2.0,147.0,0.0,0.0,0.0,0.0,0.0,5.0,25.0,15.0,3.0,8.0,4.0
1.0,2.0,469.0,0.0,0.0,0.0,0.0,0.0,20.0,30.0,25.0,3.0,3.0,2.0
1.0,2.0,32.0,0.0,0.0,0.0,0.0,0.0,15.0,30.0,22.5,1.0,5.0,0.0
1.0,32.0,167.0,0.0,0.0,0.0,0.0,0.0,35.0,35.0,35.0,1.0,1.0,3.0
1.0,32.0,503.0,0.0,0.0,0.0,0.0,0.0,30.0,80.0,55.0,2.0,7.0,3.0
1.0,32.0,86.0,0.0,0.0,0.0,0.0,0.0,15.0,20.0,17.5,2.0,4.0,0.0
1.0,32.0,502.0,0.0,0.0,0.0,0.0,0.0,120.0,130.0,125.0,1.0,2.0,4.0
1.0,101.0,380.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,30.0,2.0,1.0,3.0
1.0,73.0,285.0,0.0,0.0,15.0,0.0,0.0,60.0,60.0,60.0,2.0,1.0,1.0
1.0,73.0,284.0,0.0,0.0,0.0,0.0,0.0,45.0,45.0,45.0,2.0,1.0,0.0
1.0,18.0,529.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,2.0,1.0,0.0
1.0,18.0,124.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,25.0,1.0,1.0,0.0
1.0,128.0,294.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,30.0,1.0,1.0,0.0
3.0,103.0,39.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1.0,1.0,0.0
3.0,103.0,391.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,30.0,1.0,3.0,4.0
3.0,3.0,409.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0,15.0,2.0,1.0,1.0
3.0,30.0,399.0,0.0,0.0,0.0,0.0,0.0,25.0,50.0,37.5,1.0,1.0,4.0
3.0,102.0,395.0,0.0,0.0,23.0,0.0,0.0,40.0,40.0,40.0,1.0,1.0,1.0
3.0,102.0,473.0,0.0,0.0,66.0,0.0,0.0,20.0,40.0,30.0,1.0,2.0,1.0
3.0,131.0,157.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,30.0,1.0,1.0,4.0
4.0,77.0,27.0,0.0,0.0,0.0,0.0,0.0,10.0,100.0,55.0,1.0,5.0,4.0
4.0,77.0,41.0,0.0,0.0,0.0,0.0,0.0,10.0,50.0,30.0,1.0,2.0,4.0
4.0,77.0,5.0,0.0,0.0,0.0,0.0,0.0,10.0,30.0,20.0,1.0,2.0,4.0
4.0,22.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,70.0,40.0,2.0,2.0,0.0
4.0,22.0,145.0,0.0,0.0,0.0,0.0,0.0,10.0,75.0,42.5,1.0,4.0,0.0
2.0,23.0,127.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,1.0,1.0,2.0
6.0,130.0,158.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,30.0,1.0,1.0,2.0
6.0,130.0,158.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,30.0,1.0,1.0,2.0
6.0,5.0,476.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,15.0,1.0,1.0,2.0
6.0,76.0,467.0,0.0,0.0,0.0,0.0,0.0,10.0,60.0,35.0,1.0,1.0,4.0
6.0,76.0,467.0,0.0,0.0,0.0,0.0,0.0,10.0,80.0,45.0,1.0,1.0,4.0
6.0,76.0,467.0,0.0,0.0,0.0,0.0,0.0,10.0,80.0,45.0,1.0,1.0,4.0
6.0,76.0,467.0,0.0,0.0,0.0,0.0,0.0,10.0,80.0,45.0,1.0,1.0,4.0
6.0,76.0,467.0,0.0,0.0,0.0,0.0,0.0,10.0,80.0,45.0,1.0,1.0,4.0
1.0,32.0,167.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,1.0,1.0,4.0
1.0,32.0,167.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,1.0,1.0,3.0
1.0,32.0,167.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,15.0,1.0,1.0,3.0
1.0,32.0,167.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,25.0,1.0,1.0,4.0
1.0,32.0,167.0,0.0,1.0,0.0,0.0,0.0,10.0,30.0,20.0,3.0,1.0,3.0
1.0,32.0,167.0,0.0,0.0,0.0,0.0,0.0,20.0,70.0,45.0,2.0,1.0,3.0
1.0,32.0,167.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,60.0,1.0,1.0,3.0
1.0,32.0,167.0,0.0,0.0,0.0,0.0,0.0,10.0,100.0,55.0,4.0,1.0,4.0
1.0,32.0,167.0,0.0,0.0,0.0,0.0,0.0,10.0,60.0,35.0,5.0,1.0,4.0
1.0,32.0,167.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,60.0,1.0,1.0,4.0
1.0,32.0,167.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1.0,1.0,4.0
1.0,32.0,167.0,0.0,0.0,0.0,0.0,0.0,70.0,70.0,70.0,1.0,1.0,4.0
1.0,32.0,167.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,1.0,1.0,4.0
1.0,32.0,167.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,1.0,1.0,0.0
1.0,32.0,168.0,0.0,0.0,0.0,0.0,0.0,20.0,60.0,40.0,2.0,1.0,0.0
1.0,32.0,168.0,0.0,0.0,0.0,0.0,0.0,20.0,60.0,40.0,2.0,1.0,2.0
1.0,32.0,168.0,0.0,0.0,0.0,0.0,0.0,10.0,60.0,35.0,3.0,1.0,2.0
1.0,32.0,168.0,0.0,0.0,0.0,0.0,0.0,10.0,60.0,35.0,3.0,1.0,4.0
1.0,32.0,502.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,30.0,3.0,1.0,4.0
1.0,32.0,503.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,1.0,1.0,4.0
1.0,32.0,503.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,1.0,1.0,4.0
1.0,32.0,503.0,0.0,0.0,0.0,0.0,0.0,40.0,100.0,70.0,2.0,1.0,4.0
1.0,32.0,159.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,30.0,1.0,1.0,4.0
1.0,32.0,159.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,30.0,1.0,1.0,4.0
1.0,32.0,159.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,1.0,1.0,1.0
1.0,32.0,86.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,40.0,1.0,1.0,0.0
1.0,32.0,86.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,30.0,1.0,1.0,0.0
1.0,32.0,86.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,30.0,1.0,1.0,4.0
1.0,32.0,86.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,30.0,1.0,1.0,0.0
1.0,32.0,86.0,0.0,0.0,0.0,0.0,0.0,80.0,100.0,90.0,1.0,1.0,0.0
1.0,101.0,380.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,1.0,1.0,3.0
1.0,101.0,380.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,40.0,1.0,1.0,3.0
1.0,18.0,124.0,0.0,0.0,0.0,0.0,0.0,10.0,15.0,12.5,1.0,1.0,3.0
1.0,18.0,529.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,1.0,1.0,3.0
1.0,18.0,529.0,0.0,0.0,0.0,0.0,0.0,20.0,30.0,25.0,1.0,1.0,3.0
1.0,73.0,285.0,0.0,0.0,0.0,0.0,0.0,10.0,30.0,20.0,1.0,1.0,3.0
1.0,73.0,284.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,1.0,1.0,3.0
